9;las;-;ART;ART;-;10;det;;;;;;;;;;;;;;;;
10;reformas;-;N;N;-;5;;;;;;;;;;;;;;;;;
11;de;-;PREP;PREP;-;12;case;;;;;;;;;;;;;;;;
12;Hugo Chávez;-;NPR;NPR;-;10;nmod;;;;;;;;;;;;;;;;
13;.;-;PUNCT;PUNCT;-;5;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;La;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;polémica;-;N;N;-;5;;;;;;;;;;;;;;;;;
3;que;-;P;P;-;5;;;;;;;;;;;;;;;;;
4;ha;-;AUX;AUX;-;5;;;;;;;;;;;;;;;;;
5;desatado;-;V;V;-;0;root;;;;;;;;;;;;;;;;
6;ha;-;AUX;AUX;-;7;;;;;;;;;;;;;;;;;
7;dejado;-;V;V;-;5;;;;;;;;;;;;;;;;;
8;en;-;PREP;PREP;-;11;;;;;;;;;;;;;;;;;
9;un;-;ART;ART;-;11;det;;;;;;;;;;;;;;;;
10;segundo;-;Q;Q;-;11;;;;;;;;;;;;;;;;;
11;plano;-;N;N;-;7;;;;;;;;;;;;;;;;;
12;los;-;ART;ART;-;13;det;;;;;;;;;;;;;;;;
13;logros;-;N;N;-;7;;;;;;;;;;;;;;;;;
14;de;-;PREP;PREP;-;16;case;;;;;;;;;;;;;;;;
15;su;-;POSS;POSS;-;16;;;;;;;;;;;;;;;;;
16;gira;-;N;N;-;13;nmod;;;;;;;;;;;;;;;;
17;europea;-;ADJ;ADJ;-;16;amod;;;;;;;;;;;;;;;;
18;.;-;PUNCT;PUNCT;-;5;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Las;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;autoridades;-;N;N;-;5;;;;;;;;;;;;;;;;;
3;de;-;PREP;PREP;-;4;;;;;;;;;;;;;;;;;
4;EEUU;-;NPR;NPR;-;2;nmod;;;;;;;;;;;;;;;;
5;acusan;-;V;V;-;0;root;;;;;;;;;;;;;;;;
6;a;-;PREP;PREP;-;7;;;;;;;;;;;;;;;;;
7;Cuba;-;NPR;NPR;-;5;;;;;;;;;;;;;;;;;
8;de;-;PREP;PREP;-;9;;;;;;;;;;;;;;;;;
9;tolerar;-;V;V;-;5;;;;;;;;;;;;;;;;;
10;el;-;ART;ART;-;11;det;;;;;;;;;;;;;;;;
11;tráfico;-;N;N;-;9;;;;;;;;;;;;;;;;;
12;de;-;PREP;PREP;-;13;case;;;;;;;;;;;;;;;;
13;inmigrantes;-;N;N;-;11;nmod;;;;;;;;;;;;;;;;
14;hacia;-;PREP;PREP;-;15;;;;;;;;;;;;;;;;;
15;Miami;-;NPR;NPR;-;13;nmod;;;;;;;;;;;;;;;;
16;.;-;PUNCT;PUNCT;-;5;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Sólo;-;ADV;ADV;-;5;;;;;;;;;;;;;;;;;
2;en;-;PREP;PREP;-;5;;;;;;;;;;;;;;;;;
3;el;-;ART;ART;-;5;det;;;;;;;;;;;;;;;;
4;último;-;ADJ;ADJ;-;5;amod;;;;;;;;;;;;;;;;
5;fin de semana;-;N;N;-;6;;;;;;;;;;;;;;;;;
6;llegaron;-;V;V;-;0;root;;;;;;;;;;;;;;;;
7;83;-;Q;Q;-;8;;;;;;;;;;;;;;;;;
8;inmigrantes;-;N;N;-;6;;;;;;;;;;;;;;;;;
9;ilegales;-;ADJ;ADJ;-;8;amod;;;;;;;;;;;;;;;;
10;,;-;PUNCT;PUNCT;-;6;;;;;;;;;;;;;;;;;
11;según;-;PREP;PREP;-;13;;;;;;;;;;;;;;;;;
12;la;-;ART;ART;-;13;det;;;;;;;;;;;;;;;;
13;patrulla;-;N;N;-;6;;;;;;;;;;;;;;;;;
14;de;-;PREP;PREP;-;15;case;;;;;;;;;;;;;;;;
15;fronteras;-;N;N;-;13;nmod;;;;;;;;;;;;;;;;
16;de;-;PREP;PREP;-;17;case;;;;;;;;;;;;;;;;
17;Estados Unidos;-;NPR;NPR;-;15;nmod;;;;;;;;;;;;;;;;
18;.;-;PUNCT;PUNCT;-;6;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Los;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;gobernadores;-;N;N;-;9;;;;;;;;;;;;;;;;;
3;de;-;PREP;PREP;-;5;case;;;;;;;;;;;;;;;;
4;la;-;ART;ART;-;5;det;;;;;;;;;;;;;;;;
5;oposición;-;N;N;-;2;nmod;;;;;;;;;;;;;;;;
6;de;-;PREP;PREP;-;7;;;;;;;;;;;;;;;;;
7;Brasil;-;NPR;NPR;-;5;nmod;;;;;;;;;;;;;;;;
8;se;-;P;P;-;9;;;;;;;;;;;;;;;;;
9;rebelan;-;V;V;-;0;root;;;;;;;;;;;;;;;;
10;contra;-;PREP;PREP;-;11;;;;;;;;;;;;;;;;;
11;Cardoso;-;NPR;NPR;-;9;;;;;;;;;;;;;;;;;
12;.;-;PUNCT;PUNCT;-;9;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Blair;-;NPR;NPR;-;2;;;;;;;;;;;;;;;;;
2;quiere;-;V;V;-;0;root;;;;;;;;;;;;;;;;
3;convertir;-;V;V;-;2;;;;;;;;;;;;;;;;;
4;la;-;ART;ART;-;5;det;;;;;;;;;;;;;;;;
5;Cámara de los Lores;-;NPR;NPR;-;3;;;;;;;;;;;;;;;;;
6;en;-;PREP;PREP;-;8;;;;;;;;;;;;;;;;;
7;un;-;ART;ART;-;8;det;;;;;;;;;;;;;;;;
8;Senado;-;NPR;NPR;-;3;;;;;;;;;;;;;;;;;
9;de;-;PREP;PREP;-;10;case;;;;;;;;;;;;;;;;
10;elección;-;N;N;-;8;nmod;;;;;;;;;;;;;;;;
11;popular;-;ADJ;ADJ;-;10;amod;;;;;;;;;;;;;;;;
12;.;-;PUNCT;PUNCT;-;2;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;El;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;rey;-;N;N;-;6;;;;;;;;;;;;;;;;;
3;Hussein;-;NPR;NPR;-;2;nmod;;;;;;;;;;;;;;;;
4;de;-;PREP;PREP;-;5;;;;;;;;;;;;;;;;;
5;Jordania;-;NPR;NPR;-;3;nmod;;;;;;;;;;;;;;;;
6;busca;-;V;V;-;0;root;;;;;;;;;;;;;;;;
7;heredero;-;N;N;-;6;;;;;;;;;;;;;;;;;
8;entre;-;PREP;PREP;-;11;;;;;;;;;;;;;;;;;
9;sus;-;POSS;POSS;-;11;;;;;;;;;;;;;;;;;
10;cinco;-;Q;Q;-;11;;;;;;;;;;;;;;;;;
11;hijos;-;N;N;-;7;nmod;;;;;;;;;;;;;;;;
12;varones;-;N;N;-;11;nmod;;;;;;;;;;;;;;;;
13;.;-;PUNCT;PUNCT;-;6;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Miles;-;NPR;NPR;-;5;;;;;;;;;;;;;;;;;
2;de;-;PREP;PREP;-;3;case;;;;;;;;;;;;;;;;
3;trabajadores;-;N;N;-;1;nmod;;;;;;;;;;;;;;;;
4;se;-;P;P;-;5;;;;;;;;;;;;;;;;;
5;unen;-;V;V;-;0;root;;;;;;;;;;;;;;;;
6;a;-;PREP;PREP;-;8;;;;;;;;;;;;;;;;;
7;los;-;ART;ART;-;8;det;;;;;;;;;;;;;;;;
8;mineros;-;N;N;-;5;;;;;;;;;;;;;;;;;
9;en;-;PREP;PREP;-;11;;;;;;;;;;;;;;;;;
10;su;-;POSS;POSS;-;11;;;;;;;;;;;;;;;;;
11;marcha;-;N;N;-;8;nmod;;;;;;;;;;;;;;;;
12;a;-;PREP;PREP;-;13;;;;;;;;;;;;;;;;;
13;Bucarest;-;NPR;NPR;-;11;nmod;;;;;;;;;;;;;;;;
14;.;-;PUNCT;PUNCT;-;5;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Los;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;sindicatos;-;N;N;-;4;;;;;;;;;;;;;;;;;
3;sólo;-;ADV;ADV;-;4;advmod;;;;;;;;;;;;;;;;
4;negociarán;-;V;V;-;0;root;;;;;;;;;;;;;;;;
5;con;-;PREP;PREP;-;7;;;;;;;;;;;;;;;;;
6;el;-;ART;ART;-;7;det;;;;;;;;;;;;;;;;
7;presidente;-;N;N;-;4;;;;;;;;;;;;;;;;;
8;Radu Valise;-;NPR;NPR;-;7;nmod;;;;;;;;;;;;;;;;
9;.;-;PUNCT;PUNCT;-;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Los;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;comunistas;-;N;N;-;3;;;;;;;;;;;;;;;;;
3;reafirman;-;V;V;-;0;root;;;;;;;;;;;;;;;;
4;su;-;POSS;POSS;-;5;;;;;;;;;;;;;;;;;
5;compromiso;-;N;N;-;3;;;;;;;;;;;;;;;;;
6;con;-;PREP;PREP;-;8;;;;;;;;;;;;;;;;;
7;el;-;ART;ART;-;8;det;;;;;;;;;;;;;;;;
8;legado;-;N;N;-;3;;;;;;;;;;;;;;;;;
9;del;-;PREP;PREP;-;11;case;;;;;;;;;;;;;;;;
10;el;-;ART;ART;-;11;det;;;;;;;;;;;;;;;;
11;fundador;-;N;N;-;8;nmod;;;;;;;;;;;;;;;;
12;del;-;PREP;PREP;-;14;case;;;;;;;;;;;;;;;;
13;el;-;ART;ART;-;14;det;;;;;;;;;;;;;;;;
14;Estado soviético;-;NPR;NPR;-;11;nmod;;;;;;;;;;;;;;;;
15;.;-;PUNCT;PUNCT;-;3;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;A;-;PREP;PREP;-;4;;;;;;;;;;;;;;;;;
2;los;-;ART;ART;-;4;det;;;;;;;;;;;;;;;;
3;75;-;Q;Q;-;4;;;;;;;;;;;;;;;;;
4;años;-;N;N;-;11;;;;;;;;;;;;;;;;;
5;de;-;PREP;PREP;-;7;case;;;;;;;;;;;;;;;;
6;su;-;POSS;POSS;-;7;;;;;;;;;;;;;;;;;
7;muerte;-;N;N;-;4;nmod;;;;;;;;;;;;;;;;
8;,;-;PUNCT;PUNCT;-;4;punct;;;;;;;;;;;;;;;;
9;Lenin;-;NPR;NPR;-;11;;;;;;;;;;;;;;;;;
10;se;-;P;P;-;11;;;;;;;;;;;;;;;;;
11;convierte;-;V;V;-;0;root;;;;;;;;;;;;;;;;
12;en;-;PREP;PREP;-;13;;;;;;;;;;;;;;;;;
13;arma;-;N;N;-;11;;;;;;;;;;;;;;;;;
14;arrojadiza;-;ADJ;ADJ;-;13;amod;;;;;;;;;;;;;;;;
15;de;-;PREP;PREP;-;17;case;;;;;;;;;;;;;;;;
16;una;-;ART;ART;-;17;det;;;;;;;;;;;;;;;;
17;Rusia;-;NPR;NPR;-;13;nmod;;;;;;;;;;;;;;;;
18;dividida;-;ADJ;ADJ;-;17;amod;;;;;;;;;;;;;;;;
19;.;-;PUNCT;PUNCT;-;11;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Un;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;tribunal;-;N;N;-;4;;;;;;;;;;;;;;;;;
3;militar;-;ADJ;ADJ;-;2;amod;;;;;;;;;;;;;;;;
4;juzgará;-;V;V;-;0;root;;;;;;;;;;;;;;;;
5;a;-;PREP;PREP;-;7;;;;;;;;;;;;;;;;;
6;los;-;ART;ART;-;7;det;;;;;;;;;;;;;;;;
7;asesinos;-;N;N;-;4;;;;;;;;;;;;;;;;;
8;de;-;PREP;PREP;-;10;case;;;;;;;;;;;;;;;;
9;los;-;ART;ART;-;10;det;;;;;;;;;;;;;;;;
10;intelectuales;-;N;N;-;7;nmod;;;;;;;;;;;;;;;;
11;iraníes;-;ADJ;ADJ;-;10;amod;;;;;;;;;;;;;;;;
12;.;-;PUNCT;PUNCT;-;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;En;-;PREP;PREP;-;4;;;;;;;;;;;;;;;;;
2;su;-;POSS;POSS;-;4;;;;;;;;;;;;;;;;;
3;primer;-;Q;Q;-;4;;;;;;;;;;;;;;;;;
4;encuentro;-;N;N;-;13;;;;;;;;;;;;;;;;;
5;en;-;PREP;PREP;-;6;;;;;;;;;;;;;;;;;
6;La Moncloa;-;NPR;NPR;-;4;nmod;;;;;;;;;;;;;;;;
7;con;-;PREP;PREP;-;8;case;;;;;;;;;;;;;;;;
8;Aznar;-;NPR;NPR;-;4;nmod;;;;;;;;;;;;;;;;
9;,;-;PUNCT;PUNCT;-;4;punct;;;;;;;;;;;;;;;;
10;el;-;ART;ART;-;12;det;;;;;;;;;;;;;;;;
11;nuevo;-;ADJ;ADJ;-;12;amod;;;;;;;;;;;;;;;;
12;lehendakari;-;N;N;-;13;;;;;;;;;;;;;;;;;
13;pidió;-;V;V;-;0;root;;;;;;;;;;;;;;;;
14;al;-;PREP;PREP;-;16;;;;;;;;;;;;;;;;;
15;el;-;ART;ART;-;16;det;;;;;;;;;;;;;;;;
16;jefe;-;N;N;-;13;;;;;;;;;;;;;;;;;
17;del;-;PREP;PREP;-;19;case;;;;;;;;;;;;;;;;
18;el;-;ART;ART;-;19;det;;;;;;;;;;;;;;;;
19;Ejecutivo;-;NPR;NPR;-;16;nmod;;;;;;;;;;;;;;;;
20;que;-;C;C;-;22;;;;;;;;;;;;;;;;;
21;el;-;ART;ART;-;22;det;;;;;;;;;;;;;;;;
22;PP;-;NPR;NPR;-;13;;;;;;;;;;;;;;;;;
23;participe;-;V;V;-;22;;;;;;;;;;;;;;;;;
24;en;-;PREP;PREP;-;26;;;;;;;;;;;;;;;;;
25;esta;-;DEM;DEM;-;26;;;;;;;;;;;;;;;;;
26;mesa;-;N;N;-;23;;;;;;;;;;;;;;;;;
27;.;-;PUNCT;PUNCT;-;13;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;El;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;ministro;-;N;N;-;6;;;;;;;;;;;;;;;;;
3;del;-;PREP;PREP;-;5;case;;;;;;;;;;;;;;;;
4;el;-;ART;ART;-;5;det;;;;;;;;;;;;;;;;
5;Interior;-;NPR;NPR;-;2;nmod;;;;;;;;;;;;;;;;
6;dice;-;V;V;-;0;root;;;;;;;;;;;;;;;;
7;que;-;C;C;-;9;;;;;;;;;;;;;;;;;
8;el;-;ART;ART;-;9;det;;;;;;;;;;;;;;;;
9;proceso;-;N;N;-;6;;;;;;;;;;;;;;;;;
10;de;-;PREP;PREP;-;11;case;;;;;;;;;;;;;;;;
11;paz;-;N;N;-;9;nmod;;;;;;;;;;;;;;;;
12;pasa;-;V;V;-;9;;;;;;;;;;;;;;;;;
13;por;-;PREP;PREP;-;15;;;;;;;;;;;;;;;;;
14;el;-;ART;ART;-;15;det;;;;;;;;;;;;;;;;
15;fin;-;N;N;-;12;;;;;;;;;;;;;;;;;
16;de;-;PREP;PREP;-;18;case;;;;;;;;;;;;;;;;
17;la;-;ART;ART;-;18;det;;;;;;;;;;;;;;;;
18;violencia;-;N;N;-;15;nmod;;;;;;;;;;;;;;;;
19;callejera;-;ADJ;ADJ;-;18;amod;;;;;;;;;;;;;;;;
20;.;-;PUNCT;PUNCT;-;6;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Los;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;ministros;-;N;N;-;7;;;;;;;;;;;;;;;;;
3;de;-;PREP;PREP;-;4;case;;;;;;;;;;;;;;;;
4;Administraciones Públicas;-;NPR;NPR;-;2;nmod;;;;;;;;;;;;;;;;
5;y;-;C;C;-;4;;;;;;;;;;;;;;;;;
6;Educación;-;NPR;NPR;-;4;nmod;;;;;;;;;;;;;;;;
7;ofrecen;-;V;V;-;0;root;;;;;;;;;;;;;;;;
8;diálogo;-;N;N;-;7;;;;;;;;;;;;;;;;;
9;a;-;PREP;PREP;-;11;;;;;;;;;;;;;;;;;
10;las;-;ART;ART;-;11;det;;;;;;;;;;;;;;;;
11;comunidades;-;N;N;-;7;;;;;;;;;;;;;;;;;
12;.;-;PUNCT;PUNCT;-;7;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Aznar;-;NPR;NPR;-;4;;;;;;;;;;;;;;;;;
2;y;-;C;C;-;1;;;;;;;;;;;;;;;;;
3;Arenas;-;NPR;NPR;-;1;nmod;;;;;;;;;;;;;;;;
4;ultimarán;-;V;V;-;0;root;;;;;;;;;;;;;;;;
5;hoy;-;ADV;ADV;-;4;advmod;;;;;;;;;;;;;;;;
6;el;-;ART;ART;-;7;det;;;;;;;;;;;;;;;;
7;equipo;-;N;N;-;4;;;;;;;;;;;;;;;;;
8;de;-;PREP;PREP;-;10;case;;;;;;;;;;;;;;;;
9;nueve;-;Q;Q;-;10;;;;;;;;;;;;;;;;;
10;notables;-;N;N;-;7;nmod;;;;;;;;;;;;;;;;
11;que;-;P;P;-;12;;;;;;;;;;;;;;;;;
12;dirigirá;-;V;V;-;10;;;;;;;;;;;;;;;;;
13;el;-;ART;ART;-;14;det;;;;;;;;;;;;;;;;
14;PP;-;NPR;NPR;-;12;;;;;;;;;;;;;;;;;
15;.;-;PUNCT;PUNCT;-;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;El;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;PSOE;-;NPR;NPR;-;3;;;;;;;;;;;;;;;;;
3;tilda;-;V;V;-;0;root;;;;;;;;;;;;;;;;
4;de;-;PREP;PREP;-;5;;;;;;;;;;;;;;;;;
5;fraude;-;N;N;-;3;;;;;;;;;;;;;;;;;
6;las;-;ART;ART;-;7;det;;;;;;;;;;;;;;;;
7;ponencias;-;N;N;-;3;;;;;;;;;;;;;;;;;
8;políticas;-;ADJ;ADJ;-;7;amod;;;;;;;;;;;;;;;;
9;del;-;PREP;PREP;-;11;case;;;;;;;;;;;;;;;;
10;el;-;ART;ART;-;11;det;;;;;;;;;;;;;;;;
11;congreso;-;N;N;-;7;nmod;;;;;;;;;;;;;;;;
12;de;-;PREP;PREP;-;14;case;;;;;;;;;;;;;;;;
13;los;-;ART;ART;-;14;det;;;;;;;;;;;;;;;;
14;populares;-;N;N;-;11;nmod;;;;;;;;;;;;;;;;
15;.;-;PUNCT;PUNCT;-;3;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Francisco Holgado;-;NPR;NPR;-;2;;;;;;;;;;;;;;;;;
2;expone;-;V;V;-;0;root;;;;;;;;;;;;;;;;
3;al;-;PREP;PREP;-;5;;;;;;;;;;;;;;;;;
4;el;-;ART;ART;-;5;det;;;;;;;;;;;;;;;;
5;juez;-;N;N;-;2;;;;;;;;;;;;;;;;;
6;grabaciones;-;N;N;-;2;;;;;;;;;;;;;;;;;
7;y;-;C;C;-;6;;;;;;;;;;;;;;;;;
8;pruebas;-;N;N;-;6;nmod;;;;;;;;;;;;;;;;
9;tras;-;PREP;PREP;-;10;;;;;;;;;;;;;;;;;
10;infiltrarse;-;V;V;-;2;;;;;;;;;;;;;;;;;
11;entre;-;PREP;PREP;-;14;;;;;;;;;;;;;;;;;
12;los;-;ART;ART;-;14;det;;;;;;;;;;;;;;;;
13;presuntos;-;ADJ;ADJ;-;14;amod;;;;;;;;;;;;;;;;
14;autores;-;N;N;-;10;;;;;;;;;;;;;;;;;
15;del;-;PREP;PREP;-;17;case;;;;;;;;;;;;;;;;
16;el;-;ART;ART;-;17;det;;;;;;;;;;;;;;;;
17;crimen;-;N;N;-;14;nmod;;;;;;;;;;;;;;;;
18;.;-;PUNCT;PUNCT;-;2;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Tres;-;Q;Q;-;2;;;;;;;;;;;;;;;;;
2;presos;-;N;N;-;5;;;;;;;;;;;;;;;;;
3;de;-;PREP;PREP;-;4;;;;;;;;;;;;;;;;;
4;Valdemoro;-;NPR;NPR;-;2;nmod;;;;;;;;;;;;;;;;
5;intentan;-;V;V;-;0;root;;;;;;;;;;;;;;;;
6;fugarse;-;V;V;-;5;;;;;;;;;;;;;;;;;
7;al;-;C;C;-;8;;;;;;;;;;;;;;;;;
8;oír;-;V;V;-;6;;;;;;;;;;;;;;;;;
9;en;-;PREP;PREP;-;11;;;;;;;;;;;;;;;;;
10;la;-;ART;ART;-;11;det;;;;;;;;;;;;;;;;
11;cárcel;-;N;N;-;8;;;;;;;;;;;;;;;;;
12;que;-;C;C;-;13;;;;;;;;;;;;;;;;;
13;fallaban;-;V;V;-;8;;;;;;;;;;;;;;;;;
14;las;-;ART;ART;-;15;det;;;;;;;;;;;;;;;;
15;alarmas;-;N;N;-;13;;;;;;;;;;;;;;;;;
16;.;-;PUNCT;PUNCT;-;5;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;La;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;acusación;-;N;N;-;3;;;;;;;;;;;;;;;;;
3;pide;-;V;V;-;0;root;;;;;;;;;;;;;;;;
4;al;-;PREP;PREP;-;6;;;;;;;;;;;;;;;;;
5;el;-;ART;ART;-;6;det;;;;;;;;;;;;;;;;
6;Supremo;-;NPR;NPR;-;3;;;;;;;;;;;;;;;;;
7;que;-;C;C;-;9;;;;;;;;;;;;;;;;;
8;el;-;ART;ART;-;9;det;;;;;;;;;;;;;;;;
9;juez;-;N;N;-;3;;;;;;;;;;;;;;;;;
10;Liaño;-;NPR;NPR;-;9;nmod;;;;;;;;;;;;;;;;
11;se;-;P;P;-;9;;;;;;;;;;;;;;;;;
12;siente;-;V;V;-;9;;;;;;;;;;;;;;;;;
13;en;-;PREP;PREP;-;15;;;;;;;;;;;;;;;;;
14;el;-;ART;ART;-;15;det;;;;;;;;;;;;;;;;
15;banquillo;-;N;N;-;9;nmod;;;;;;;;;;;;;;;;
16;.;-;PUNCT;PUNCT;-;3;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;El;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;Tribunal;-;NPR;NPR;-;4;;;;;;;;;;;;;;;;;
3;vasco;-;ADJ;ADJ;-;2;amod;;;;;;;;;;;;;;;;
4;anula;-;V;V;-;0;root;;;;;;;;;;;;;;;;
5;el;-;ART;ART;-;6;det;;;;;;;;;;;;;;;;
6;contrato;-;N;N;-;4;;;;;;;;;;;;;;;;;
7;de;-;PREP;PREP;-;8;case;;;;;;;;;;;;;;;;
8;funcionario;-;N;N;-;6;nmod;;;;;;;;;;;;;;;;
9;del;-;PREP;PREP;-;11;case;;;;;;;;;;;;;;;;
10;el;-;ART;ART;-;11;det;;;;;;;;;;;;;;;;
11;cuñado;-;N;N;-;8;nmod;;;;;;;;;;;;;;;;
12;de;-;PREP;PREP;-;13;case;;;;;;;;;;;;;;;;
13;Ardanza;-;NPR;NPR;-;11;nmod;;;;;;;;;;;;;;;;
14;.;-;PUNCT;PUNCT;-;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Consumir;-;V;V;-;7;;;;;;;;;;;;;;;;;
2;productos;-;N;N;-;1;;;;;;;;;;;;;;;;;
3;del;-;PREP;PREP;-;5;case;;;;;;;;;;;;;;;;
4;el;-;ART;ART;-;5;det;;;;;;;;;;;;;;;;
5;mercado;-;N;N;-;2;nmod;;;;;;;;;;;;;;;;
6;es;-;V;V;-;7;;;;;;;;;;;;;;;;;
7;acción;-;N;N;-;0;root;;;;;;;;;;;;;;;;
8;tan;-;C;C;-;12;;;;;;;;;;;;;;;;;
9;obvia;-;ADJ;ADJ;-;12;amod;;;;;;;;;;;;;;;;
10;en;-;PREP;PREP;-;12;;;;;;;;;;;;;;;;;
11;nuestras;-;POSS;POSS;-;12;;;;;;;;;;;;;;;;;
12;sociedades;-;N;N;-;7;nmod;;;;;;;;;;;;;;;;
13;que;-;C;C;-;15;;;;;;;;;;;;;;;;;
14;nos;-;P;P;-;15;;;;;;;;;;;;;;;;;
15;resulta;-;V;V;-;12;;;;;;;;;;;;;;;;;
16;imposible;-;N;N;-;15;;;;;;;;;;;;;;;;;
17;imaginar;-;V;V;-;15;;;;;;;;;;;;;;;;;
18;cómo;-;ADV;ADV;-;21;;;;;;;;;;;;;;;;;
19;sería;-;V;V;-;21;;;;;;;;;;;;;;;;;
20;un;-;ART;ART;-;21;det;;;;;;;;;;;;;;;;
21;mundo;-;N;N;-;17;;;;;;;;;;;;;;;;;
22;sin;-;PREP;PREP;-;21;;;;;;;;;;;;;;;;;
23;ella;-;P;P;-;21;;;;;;;;;;;;;;;;;
24;.;-;PUNCT;PUNCT;-;7;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;La;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;libertad;-;N;N;-;3;;;;;;;;;;;;;;;;;
3;exige;-;V;V;-;0;root;;;;;;;;;;;;;;;;
4;no solo;-;C;C;-;5;;;;;;;;;;;;;;;;;
5;capacidad;-;N;N;-;3;;;;;;;;;;;;;;;;;
6;de;-;PREP;PREP;-;7;case;;;;;;;;;;;;;;;;
7;opción;-;N;N;-;5;nmod;;;;;;;;;;;;;;;;
8;sino;-;C;C;-;9;;;;;;;;;;;;;;;;;
9;información;-;N;N;-;5;nmod;;;;;;;;;;;;;;;;
10;acerca de;-;PREP;PREP;-;12;;;;;;;;;;;;;;;;;
11;las;-;ART;ART;-;12;det;;;;;;;;;;;;;;;;
12;opciones;-;N;N;-;9;nmod;;;;;;;;;;;;;;;;
13;.;-;PUNCT;PUNCT;-;3;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;La;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;Fiscalía;-;NPR;NPR;-;3;;;;;;;;;;;;;;;;;
3;afirma;-;V;V;-;0;root;;;;;;;;;;;;;;;;
4;que;-;C;C;-;6;;;;;;;;;;;;;;;;;
5;el;-;ART;ART;-;6;det;;;;;;;;;;;;;;;;
6;Insalud;-;NPR;NPR;-;3;;;;;;;;;;;;;;;;;
7;deniega;-;V;V;-;6;;;;;;;;;;;;;;;;;
8;la;-;ART;ART;-;9;det;;;;;;;;;;;;;;;;
9;atención;-;N;N;-;7;;;;;;;;;;;;;;;;;
10;a;-;PREP;PREP;-;12;;;;;;;;;;;;;;;;;
11;12;-;Q;Q;-;12;;;;;;;;;;;;;;;;;
12;niños;-;N;N;-;7;;;;;;;;;;;;;;;;;
13;inmigrantes ilegales;-;ADJ;ADJ;-;12;amod;;;;;;;;;;;;;;;;
14;.;-;PUNCT;PUNCT;-;3;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;EEUU;-;NPR;NPR;-;2;;;;;;;;;;;;;;;;;
2;financiará;-;V;V;-;0;root;;;;;;;;;;;;;;;;
3;la;-;ART;ART;-;4;det;;;;;;;;;;;;;;;;
4;investigación;-;N;N;-;2;;;;;;;;;;;;;;;;;
5;con;-;PREP;PREP;-;6;case;;;;;;;;;;;;;;;;
6;embriones;-;N;N;-;4;nmod;;;;;;;;;;;;;;;;
7;humanos;-;ADJ;ADJ;-;6;amod;;;;;;;;;;;;;;;;
8;.;-;PUNCT;PUNCT;-;2;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;El;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
